patch_id,s1_name,split,tile,row,col,labels
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_61,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_61,validation,T35ULA,69,61,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_62,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_62,validation,T35ULA,69,62,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_63,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_63,validation,T35ULA,69,63,"Coniferous forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_64,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_64,validation,T35ULA,69,64,"Coniferous forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_65,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_65,validation,T35ULA,69,65,"Arable land|Complex cultivation patterns|Coniferous forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_66,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_66,validation,T35ULA,69,66,Arable land|Complex cultivation patterns|Coniferous forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_67,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_67,validation,T35ULA,69,67,"Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_68,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_68,validation,T35ULA,69,68,"Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_69,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_69,validation,T35ULA,69,69,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_70,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_70,validation,T35ULA,69,70,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_71,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_71,validation,T35ULA,69,71,"Arable land|Complex cultivation patterns|Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_72,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_72,validation,T35ULA,69,72,"Arable land|Complex cultivation patterns|Coniferous forest|Inland waters|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_69_73,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_69_73,validation,T35ULA,69,73,"Arable land|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_00,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_0,train,T35ULA,70,0,"Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_01,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_1,train,T35ULA,70,1,"Coniferous forest|Inland wetlands|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_02,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_2,train,T35ULA,70,2,Broad-leaved forest|Coniferous forest|Inland wetlands|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_03,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_3,train,T35ULA,70,3,Broad-leaved forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_04,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_4,train,T35ULA,70,4,Broad-leaved forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_05,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_5,train,T35ULA,70,5,"Broad-leaved forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_06,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_6,train,T35ULA,70,6,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_07,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_7,train,T35ULA,70,7,"Arable land|Broad-leaved forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_08,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_8,train,T35ULA,70,8,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_09,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_9,train,T35ULA,70,9,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_10,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_10,train,T35ULA,70,10,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_11,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_11,train,T35ULA,70,11,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_12,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_12,train,T35ULA,70,12,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_13,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_13,validation,T35ULA,70,13,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_14,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_14,validation,T35ULA,70,14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_15,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_15,validation,T35ULA,70,15,"Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_16,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_16,validation,T35ULA,70,16,"Inland wetlands|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_17,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_17,validation,T35ULA,70,17,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_18,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_18,validation,T35ULA,70,18,"Complex cultivation patterns|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_19,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_19,validation,T35ULA,70,19,Complex cultivation patterns|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_20,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_20,validation,T35ULA,70,20,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_21,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_21,validation,T35ULA,70,21,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_22,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_22,validation,T35ULA,70,22,Complex cultivation patterns|Inland wetlands|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_23,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_23,validation,T35ULA,70,23,"Coniferous forest|Inland wetlands|Mixed forest|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_24,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_24,validation,T35ULA,70,24,"Complex cultivation patterns|Coniferous forest|Permanent crops|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_25,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_25,validation,T35ULA,70,25,Complex cultivation patterns|Pastures|Permanent crops|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_26,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_26,validation,T35ULA,70,26,Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_27,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_27,validation,T35ULA,70,27,"Complex cultivation patterns|Industrial or commercial units|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_28,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_28,validation,T35ULA,70,28,"Industrial or commercial units|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_30,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_30,validation,T35ULA,70,30,Complex cultivation patterns|Coniferous forest|Industrial or commercial units|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_31,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_31,validation,T35ULA,70,31,Coniferous forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_33,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_33,validation,T35ULA,70,33,Industrial or commercial units|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_37,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_37,validation,T35ULA,70,37,"Complex cultivation patterns|Mixed forest|Pastures|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_38,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_38,validation,T35ULA,70,38,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_39,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_39,validation,T35ULA,70,39,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_41,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_41,validation,T35ULA,70,41,"Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_42,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_70_42,validation,T35ULA,70,42,"Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_43,S1A_IW_GRDH_1SDV_20170806T160311_35ULA_70_43,validation,T35ULA,70,43,Complex cultivation patterns|Coniferous forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_45,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_45,validation,T35ULA,70,45,"Coniferous forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_46,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_46,validation,T35ULA,70,46,"Arable land|Complex cultivation patterns|Coniferous forest|Inland wetlands|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_47,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_47,validation,T35ULA,70,47,Arable land|Complex cultivation patterns|Inland wetlands|Natural grassland and sparsely vegetated areas|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_48,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_48,validation,T35ULA,70,48,Complex cultivation patterns|Coniferous forest|Inland wetlands|Mixed forest|Natural grassland and sparsely vegetated areas|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_49,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_49,validation,T35ULA,70,49,Complex cultivation patterns|Coniferous forest|Inland wetlands|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_50,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_50,validation,T35ULA,70,50,"Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_51,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_51,validation,T35ULA,70,51,"Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_52,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_52,validation,T35ULA,70,52,"Coniferous forest|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_53,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_53,validation,T35ULA,70,53,Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_54,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_54,validation,T35ULA,70,54,Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_55,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_55,validation,T35ULA,70,55,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_56,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_56,validation,T35ULA,70,56,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_57,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_57,validation,T35ULA,70,57,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_58,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_58,validation,T35ULA,70,58,Broad-leaved forest|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_59,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_59,validation,T35ULA,70,59,"Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_60,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_60,validation,T35ULA,70,60,Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_61,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_61,validation,T35ULA,70,61,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_62,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_62,validation,T35ULA,70,62,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_64,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_64,validation,T35ULA,70,64,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_65,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_65,validation,T35ULA,70,65,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_66,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_66,validation,T35ULA,70,66,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_67,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_67,validation,T35ULA,70,67,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_68,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_68,validation,T35ULA,70,68,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_70_71,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_70_71,validation,T35ULA,70,71,"Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_00,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_0,train,T35ULA,71,0,"Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_01,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_1,train,T35ULA,71,1,Arable land|Broad-leaved forest|Inland wetlands|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_02,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_2,train,T35ULA,71,2,Arable land|Broad-leaved forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_03,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_3,train,T35ULA,71,3,"Arable land|Broad-leaved forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_04,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_4,train,T35ULA,71,4,"Arable land|Broad-leaved forest|Industrial or commercial units|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_05,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_5,train,T35ULA,71,5,"Broad-leaved forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_06,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_6,train,T35ULA,71,6,Arable land|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_07,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_7,train,T35ULA,71,7,Arable land|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_08,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_8,train,T35ULA,71,8,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_09,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_9,train,T35ULA,71,9,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_10,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_10,train,T35ULA,71,10,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_11,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_11,train,T35ULA,71,11,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_12,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_12,train,T35ULA,71,12,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_13,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_13,validation,T35ULA,71,13,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_14,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_14,validation,T35ULA,71,14,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_15,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_15,validation,T35ULA,71,15,Broad-leaved forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_71_16,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_71_16,validation,T35ULA,71,16,Inland wetlands|Mixed forest|Pastures
